mep_id,display_name,first_name,last_name,country,country_code,national_party,eu_group_short,eu_group_full,eu_group_code,vote_position_raw,vote_label_en,vote_label_technical_en,vote_date,email,photo_url_ep,mep_profile_url_ep,source_url
112748,Biljana BORZAN,Biljana,BORZAN,Croatia,HRV,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,biljana.borzan@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/112748.jpg,https://www.europarl.europa.eu/meps/en/112748,https://howtheyvote.eu/votes/195775
256995,Gordan BOSANAC,Gordan,BOSANAC,Croatia,HRV,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,gordan.bosanac@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256995.jpg,https://www.europarl.europa.eu/meps/en/256995,https://howtheyvote.eu/votes/195775
257020,Stine BOSSE,Stine,BOSSE,Denmark,DNK,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,stine.bosse@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257020.jpg,https://www.europarl.europa.eu/meps/en/257020,https://howtheyvote.eu/votes/195775
187917,Marc BOTENGA,Marc,BOTENGA,Belgium,BEL,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marcjohan.botenga@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/187917.jpg,https://www.europarl.europa.eu/meps/en/187917,https://howtheyvote.eu/votes/195775
197577,Gilles BOYER,Gilles,BOYER,France,FRA,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,gilles.boyer@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197577.jpg,https://www.europarl.europa.eu/meps/en/197577,https://howtheyvote.eu/votes/195775
124984,Lynn BOYLAN,Lynn,BOYLAN,Ireland,IRL,,The Left,The Left in the European Parliament,GUE_NGL,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,lynn.boylan@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124984.jpg,https://www.europarl.europa.eu/meps/en/124984,https://howtheyvote.eu/votes/195775
256945,Irmhild BOẞDORF,Irmhild,BOẞDORF,Germany,DEU,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,irmhild.bossdorf@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256945.jpg,https://www.europarl.europa.eu/meps/en/256945,https://howtheyvote.eu/votes/195775
256841,Helmut BRANDSTÄTTER,Helmut,BRANDSTÄTTER,Austria,AUT,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,helmut.brandstaetter@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256841.jpg,https://www.europarl.europa.eu/meps/en/256841,https://howtheyvote.eu/votes/195775
256878,Marie-Luce BRASIER-CLAIN,Marie-Luce,BRASIER-CLAIN,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marie-luce.brasier-clain@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256878.jpg,https://www.europarl.europa.eu/meps/en/256878,https://howtheyvote.eu/votes/195775
257067,Grzegorz BRAUN,Grzegorz,BRAUN,Poland,POL,,Non-attached,Non-attached Members,NI,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,grzegorz.braun@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257067.jpg,https://www.europarl.europa.eu/meps/en/257067,https://howtheyvote.eu/votes/195775
251324,Krzysztof BREJZA,Krzysztof,BREJZA,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,krzysztof.brejza@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/251324.jpg,https://www.europarl.europa.eu/meps/en/251324,https://howtheyvote.eu/votes/195775
197470,Saskia BRICMONT,Saskia,BRICMONT,Belgium,BEL,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,saskia.bricmont@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197470.jpg,https://www.europarl.europa.eu/meps/en/197470,https://howtheyvote.eu/votes/195775
204129,Nikolina BRNJAC,Nikolina,BRNJAC,Croatia,HRV,,EPP,European People's Party,EPP,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,nikolina.brnjac@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/204129.jpg,https://www.europarl.europa.eu/meps/en/204129,https://howtheyvote.eu/votes/195775
197501,Joachim Stanisław BRUDZIŃSKI,Joachim Stanisław,BRUDZIŃSKI,Poland,POL,,ECR,European Conservatives and Reformists,ECR,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,joachim.brudzinski@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197501.jpg,https://www.europarl.europa.eu/meps/en/197501,https://howtheyvote.eu/votes/195775
257064,Anna BRYŁKA,Anna,BRYŁKA,Poland,POL,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,anna.brylka@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257064.jpg,https://www.europarl.europa.eu/meps/en/257064,https://howtheyvote.eu/votes/195775
128483,Markus BUCHHEIT,Markus,BUCHHEIT,Germany,DEU,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,markus.buchheit@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/128483.jpg,https://www.europarl.europa.eu/meps/en/128483,https://howtheyvote.eu/votes/195775
257072,Tomasz BUCZEK,Tomasz,BUCZEK,Poland,POL,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,tomasz.buczek@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257072.jpg,https://www.europarl.europa.eu/meps/en/257072,https://howtheyvote.eu/votes/195775
125012,Daniel BUDA,Daniel,BUDA,Romania,ROU,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,daniel.buda@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/125012.jpg,https://www.europarl.europa.eu/meps/en/125012,https://howtheyvote.eu/votes/195775
99878,Waldemar BUDA,Waldemar,BUDA,Poland,POL,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,waldemar.buda@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/99878.jpg,https://www.europarl.europa.eu/meps/en/99878,https://howtheyvote.eu/votes/195775
257047,Borys BUDKA,Borys,BUDKA,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,borys.budka@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257047.jpg,https://www.europarl.europa.eu/meps/en/257047,https://howtheyvote.eu/votes/195775
257081,Sebastião BUGALHO,Sebastião,BUGALHO,Portugal,PRT,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,sebastiao.bugalho@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257081.jpg,https://www.europarl.europa.eu/meps/en/257081,https://howtheyvote.eu/votes/195775
4267,Udo BULLMANN,Udo,BULLMANN,Germany,DEU,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,udo.bullmann@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/4267.jpg,https://www.europarl.europa.eu/meps/en/4267,https://howtheyvote.eu/votes/195775
197440,Delara BURKHARDT,Delara,BURKHARDT,Germany,DEU,,S&D,Progressive Alliance of Socialists and Democrats,SD,ABSTENTION,Abstained,Abstained,2026-07-09,delara.burkhardt@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197440.jpg,https://www.europarl.europa.eu/meps/en/197440,https://howtheyvote.eu/votes/195775
197829,Jorge BUXADÉ VILLALBA,Jorge,BUXADÉ VILLALBA,Spain,ESP,,PfE,Patriots for Europe,PFE,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,jorge.buxadevillalba@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197829.jpg,https://www.europarl.europa.eu/meps/en/197829,https://howtheyvote.eu/votes/195775
257051,Andrzej BUŁA,Andrzej,BUŁA,Poland,POL,,EPP,European People's Party,EPP,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,andrzej.bula@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257051.jpg,https://www.europarl.europa.eu/meps/en/257051,https://howtheyvote.eu/votes/195775
256928,Petr BYSTRON,Petr,BYSTRON,Germany,DEU,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,petr.bystron@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256928.jpg,https://www.europarl.europa.eu/meps/en/256928,https://howtheyvote.eu/votes/195775
220840,Jaroslav BŽOCH,Jaroslav,BŽOCH,Czechia,CZE,,PfE,Patriots for Europe,PFE,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,jaroslav.bzoch@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/220840.jpg,https://www.europarl.europa.eu/meps/en/220840,https://howtheyvote.eu/votes/195775
256915,Mélissa CAMARA,Mélissa,CAMARA,France,FRA,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,melissa.camara@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256915.jpg,https://www.europarl.europa.eu/meps/en/256915,https://howtheyvote.eu/votes/195775
96711,Pascal CANFIN,Pascal,CANFIN,France,FRA,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,pascal.canfin@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96711.jpg,https://www.europarl.europa.eu/meps/en/96711,https://howtheyvote.eu/votes/195775
257296,Nina CARBERRY,Nina,CARBERRY,Ireland,IRL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,nina.carberry@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257296.jpg,https://www.europarl.europa.eu/meps/en/257296,https://howtheyvote.eu/votes/195775
197574,Damien CARÊME,Damien,CARÊME,France,FRA,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,damien.careme@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197574.jpg,https://www.europarl.europa.eu/meps/en/197574,https://howtheyvote.eu/votes/195775
28122,David CASA,David,CASA,Malta,MLT,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,david.casa@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/28122.jpg,https://www.europarl.europa.eu/meps/en/28122,https://howtheyvote.eu/votes/195775
256891,Benoit CASSART,Benoit,CASSART,Belgium,BEL,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,benoit.cassart@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256891.jpg,https://www.europarl.europa.eu/meps/en/256891,https://howtheyvote.eu/votes/195775
256921,Laurent CASTILLO,Laurent,CASTILLO,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,laurent.castillo@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256921.jpg,https://www.europarl.europa.eu/meps/en/256921,https://howtheyvote.eu/votes/195775
86793,Anna CAVAZZINI,Anna,CAVAZZINI,Germany,DEU,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,anna.cavazzini@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/86793.jpg,https://www.europarl.europa.eu/meps/en/86793,https://howtheyvote.eu/votes/195775
257096,Stefano CAVEDAGNA,Stefano,CAVEDAGNA,Italy,ITA,,ECR,European Conservatives and Reformists,ECR,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,stefano.cavedagna@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257096.jpg,https://www.europarl.europa.eu/meps/en/257096,https://howtheyvote.eu/votes/195775
257100,Gheorghe CÂRCIU,Gheorghe,CÂRCIU,Romania,ROU,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,gheorghe-florin.carciu@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257100.jpg,https://www.europarl.europa.eu/meps/en/257100,https://howtheyvote.eu/votes/195775
197786,Susanna CECCARDI,Susanna,CECCARDI,Italy,ITA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,susanna.ceccardi@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197786.jpg,https://www.europarl.europa.eu/meps/en/197786,https://howtheyvote.eu/votes/195775
257002,José CEPEDA,José,CEPEDA,Spain,ESP,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,jose.cepeda@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257002.jpg,https://www.europarl.europa.eu/meps/en/257002,https://howtheyvote.eu/votes/195775
256880,Estelle CEULEMANS,Estelle,CEULEMANS,Belgium,BEL,,S&D,Progressive Alliance of Socialists and Democrats,SD,ABSTENTION,Abstained,Abstained,2026-07-09,estelle.ceulemans@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256880.jpg,https://www.europarl.europa.eu/meps/en/256880,https://howtheyvote.eu/votes/195775
197782,Mohammed CHAHIM,Mohammed,CHAHIM,Netherlands,NLD,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,mohammed.chahim@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197782.jpg,https://www.europarl.europa.eu/meps/en/197782,https://howtheyvote.eu/votes/195775
197529,Leila CHAIBI,Leila,CHAIBI,France,FRA,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,leila.chaibi@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197529.jpg,https://www.europarl.europa.eu/meps/en/197529,https://howtheyvote.eu/votes/195775
197463,Olivier CHASTEL,Olivier,CHASTEL,Belgium,BEL,,Renew,Renew Europe,RENEW,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,olivier.chastel@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197463.jpg,https://www.europarl.europa.eu/meps/en/197463,https://howtheyvote.eu/votes/195775
124861,Caterina CHINNICI,Caterina,CHINNICI,Italy,ITA,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,caterina.chinnici@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124861.jpg,https://www.europarl.europa.eu/meps/en/124861,https://howtheyvote.eu/votes/195775
197558,Asger CHRISTENSEN,Asger,CHRISTENSEN,Denmark,DNK,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,asger.christensen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197558.jpg,https://www.europarl.europa.eu/meps/en/197558,https://howtheyvote.eu/votes/195775
257093,Carlo CICCIOLI,Carlo,CICCIOLI,Italy,ITA,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,carlo.ciccioli@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257093.jpg,https://www.europarl.europa.eu/meps/en/257093,https://howtheyvote.eu/votes/195775
257014,Veronika CIFROVÁ OSTRIHOŇOVÁ,Veronika,CIFROVÁ OSTRIHOŇOVÁ,Slovakia,SVK,,Renew,Renew Europe,RENEW,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,veronika.ostrihonova@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257014.jpg,https://www.europarl.europa.eu/meps/en/257014,https://howtheyvote.eu/votes/195775
257147,Alessandro CIRIANI,Alessandro,CIRIANI,Italy,ITA,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,alessandro.ciriani@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257147.jpg,https://www.europarl.europa.eu/meps/en/257147,https://howtheyvote.eu/votes/195775
257131,Anna Maria CISINT,Anna Maria,CISINT,Italy,ITA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,anna.cisint@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257131.jpg,https://www.europarl.europa.eu/meps/en/257131,https://howtheyvote.eu/votes/195775
257023,Per CLAUSEN,Per,CLAUSEN,Denmark,DNK,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,per.clausen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257023.jpg,https://www.europarl.europa.eu/meps/en/257023,https://howtheyvote.eu/votes/195775
245018,Christophe CLERGEAU,Christophe,CLERGEAU,France,FRA,,S&D,Progressive Alliance of Socialists and Democrats,SD,ABSTENTION,Abstained,Abstained,2026-07-09,christophe.clergeau@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/245018.jpg,https://www.europarl.europa.eu/meps/en/245018,https://howtheyvote.eu/votes/195775
197503,David CORMAND,David,CORMAND,France,FRA,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,david.cormand@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197503.jpg,https://www.europarl.europa.eu/meps/en/197503,https://howtheyvote.eu/votes/195775
257169,Annalisa CORRADO,Annalisa,CORRADO,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,annalisa.corrado@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257169.jpg,https://www.europarl.europa.eu/meps/en/257169,https://howtheyvote.eu/votes/195775
256937,Vivien COSTANZO,Vivien,COSTANZO,Germany,DEU,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,vivien.costanzo@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256937.jpg,https://www.europarl.europa.eu/meps/en/256937,https://howtheyvote.eu/votes/195775
257057,João COTRIM DE FIGUEIREDO,João,COTRIM DE FIGUEIREDO,Portugal,PRT,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,joao.cotrim@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257057.jpg,https://www.europarl.europa.eu/meps/en/257057,https://howtheyvote.eu/votes/195775
257297,Barry COWEN,Barry,COWEN,Ireland,IRL,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,barry.cowen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257297.jpg,https://www.europarl.europa.eu/meps/en/257297,https://howtheyvote.eu/votes/195775
256938,Tobias CREMER,Tobias,CREMER,Germany,DEU,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,tobias.cremer@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256938.jpg,https://www.europarl.europa.eu/meps/en/256938,https://howtheyvote.eu/votes/195775
